protocol_name_raw,symbol,category,chains,tvl_max,audit_firms,audit_score_max,audit_score_mean,last_audit_date,audit_sources,audit_firm_count,has_audit,audit_score,any_top_firm,proto_norm,slug
Weero V2,-,Dexs,['Klaytn'],49656.57730056443,[],,,,['api'],0,0,,0,weero v2,weero-v2
Weero V3,-,Dexs,['Klaytn'],12230.522505577435,[],,,,['api'],0,0,,0,weero v3,weero-v3
Weft V1,WEFT,Lending,['Radix'],30963.73942954641,[],,,,['api'],0,0,,0,weft v1,weft-v1
Weft V2,WEFT,Lending,['Radix'],2388078.10930216,[],,,,['api'],0,0,,0,weft v2,weft-v2
Weiss Finance,-,CDP,['Sui'],26635.617,[],,,,['api'],0,0,,0,weiss finance,weiss-finance
Weld Finance,-,Farm,['Kava'],0.0,[],,,,['api'],0,0,,0,weld finance,weld-finance
Welnance,WEL,Chain,['Binance'],1.0884246988237178,[],,,,['api'],0,0,,0,welnance,welnance
Whale Game,WHALE,Prediction Market,['Ethereum'],18093.729416647035,[],,,,['api'],0,0,,0,whale game,whale-game
Whale Loans,HUMP,Reserve Currency,['Binance'],0.0,[],,,,['api'],0,0,,0,whale loans,whale-loans
WhaleEx,WAL,Dexs,['EOS'],4104546.3890611175,[],,,,['api'],0,0,,0,whaleex,whaleex
WhaleSwap,POD,Dexs,['Multi-Chain'],2392.8009900495103,[],,,,['api'],0,0,,0,whaleswap,whaleswap
Whales Market,WHALES,OTC Marketplace,['Multi-Chain'],843479.9716256895,[],,,,['api'],0,0,,0,whales market,whales-market
WhatExchange,-,Interface,['nan'],,[],,,,['api'],0,0,,0,whatexchange,whatexchange
White Protocol,WTE,Farm,['Op_Bnb'],0.0002176451613066,[],,,,['api'],0,0,,0,white protocol,white-protocol
White Whale Dex,WHALE,Dexs,['Multi-Chain'],1604159.5774137648,[],,,,['api'],0,0,,0,white whale dex,white-whale-dex
White Whale Vaults,WHALE,Yield,['Terra'],167.9176297389192,[],,,,['api'],0,0,,0,white whale vaults,white-whale-vaults
WhiteBIT,WBT,Chain,['nan'],,[],,,,['api'],0,0,,0,whitebit,whitebit
Whiteheart,WHITE,Options,['Ethereum'],10149.52428000098,[],,,,['api'],0,0,,0,whiteheart,whiteheart
Whitehole Finance,GRV,Lending,['Arbitrum'],19260.469959417347,[],,,,['api'],0,0,,0,whitehole finance,whitehole-finance
WigoSwap,WIGO,Dexs,['Fantom'],239127.9497833423,[],,,,['api'],0,0,,0,wigoswap,wigoswap
Wild Base,WILDx,Farm,['Base'],55.22838317035527,[],,,,['api'],0,0,,0,wild base,wild-base
Wild Credit,WILD,Lending,['Ethereum'],53207.75013169498,[],,,,['api'],0,0,,0,wild credit,wild-credit
Wildcat Protocol,-,Uncollateralized Lending,['Ethereum'],7555820.949642753,[],,,,['api'],0,0,,0,wildcat protocol,wildcat-protocol
Windfall,-,Yield Lottery,['Multi-Chain'],11.089980280324305,[],,,,['api'],0,0,,0,windfall,windfall
WinerySwap,CORK,Dexs,['Binance'],108967.16085760138,[],,,,['api'],0,0,,0,wineryswap,wineryswap
Wing Finance,WING,Lending,['Multi-Chain'],7992339.144964007,[],,,,['api'],0,0,,0,wing finance,wing-finance
WingRiders,WRT,Dexs,['Cardano'],7686511.700160088,[],,,,['api'],0,0,,0,wingriders,wingriders
WingSwap,WIS,Dexs,['Fantom'],1014.7907896433436,[],,,,['api'],0,0,,0,wingswap,wingswap
Winkyverse,WNK,Services,['Binance'],0.0,[],,,,['api'],0,0,,0,winkyverse,winkyverse
WinnieSwap,-,Dexs,['Berachain'],122142.61692804354,[],,,,['api'],0,0,,0,winnieswap,winnieswap
Winter Walrus,-,Liquid Staking,['Sui'],1123474.744760224,[],,,,['api'],0,0,,0,winter walrus,winter-walrus
WisdomTree,-,RWA,['Multi-Chain'],568304838.3018551,[],,,,['api'],0,0,,0,wisdomtree,wisdomtree
Wise Lending V1,-,Lending,['Ethereum'],11.65925670265712,[],,,,['api'],0,0,,0,wise lending v1,wise-lending-v1
Wise Lending V2,-,Lending,['Multi-Chain'],107635.11580647904,[],,,,['api'],0,0,,0,wise lending v2,wise-lending-v2
Wisteria Swap,WST,Yield,['Binance'],0.0,[],,,,['api'],0,0,,0,wisteria swap,wisteria-swap
WitSwap,eWIT,Oracle,['Ethereum'],0.0,[],,,,['api'],0,0,,0,witswap,witswap
Witty,-,Gaming,['Abstract'],70281.9037584051,[],,,,['api'],0,0,,0,witty,witty
Wojak Finance,WOJK,Dexs,['Dogechain'],18464.59833353396,[],,,,['api'],0,0,,0,wojak finance,wojak-finance
Woken Exchange,WKN,Dexs,['Multi-Chain'],51709.20172044974,[],,,,['api'],0,0,,0,woken exchange,woken-exchange
Wolf Safe Poor People,WSPP,Yield,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,wolf safe poor people,wolf-safe-poor-people
Wolfswap,-,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0,wolfswap,wolfswap
Wombat Exchange,WOM,Dexs,['Multi-Chain'],7175089.306953966,[],,,,['api'],0,0,,0,wombat exchange,wombat-exchange
Wombex Finance,WMX,Yield,['Multi-Chain'],680622.3865684093,[],,,,['api'],0,0,,0,wombex finance,wombex-finance
Wompie,MGP,Yield,['Multi-Chain'],2518095.306803608,[],,,,['api'],0,0,,0,wompie,wompie
Wonderly Finance,AFX,Algo-Stables,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,wonderly finance,wonderly-finance
Wonton,-,Launchpad,['TON'],210.86745785087984,[],,,,['api'],0,0,,0,wonton,wonton
WooFi Pro Perps,-,Interface,['nan'],,[],,,,['api'],0,0,,0,woofi pro perps,woofi-pro-perps
WoodSwap,-,Dexs,['RSK'],17357146.842419185,[],,,,['api'],0,0,,0,woodswap,woodswap
Woof Finance,-,Dexs,['Shibarium'],519.2699290348936,[],,,,['api'],0,0,,0,woof finance,woof-finance
WoofSwap,WOOF,Dexs,['Shibarium'],276535.38333527406,[],,,,['api'],0,0,,0,woofswap,woofi-swap
Words.art,-,SoFi,['Base'],23817.225268125,[],,,,['api'],0,0,,0,words.art,words.art
World Chain,-,Canonical Bridge,['Ethereum'],992625999.3720144,[],,,,['api'],0,0,,0,world chain,world-chain
World Mobile Token,WMT,Services,['Cardano'],0.0,[],,,,['api'],0,0,,0,world mobile token,world-mobile-token
WorldEs,-,RWA,['Arbitrum'],568.018778,[],,,,['api'],0,0,,0,worldes,worldes
Worldcoin,WLD,Chain,['nan'],,[],,,,['api'],0,0,,0,worldcoin,worldcoin
Worldle,-,Gaming,['nan'],,[],,,,['api'],0,0,,0,worldle,worldle
WraithSwap,WRA,Dexs,['Fantom'],3183.7202930985563,[],,,,['api'],0,0,,0,wraithswap,wraithswap
Wrap Protocol,WRAP,Synthetics,['Ethereum'],789587.2811264503,[],,,,['api'],0,0,,0,wrap protocol,wrap-protocol
Wrapped,-,Bridge,['Multi-Chain'],51187156.837163106,[],,,,['api'],0,0,,0,wrapped,wrapped
Wrapped BNB,-,Bridge,['Binance'],9294770.60334582,[],,,,['api'],0,0,,0,wrapped bnb,wrapped-bnb
Wrapped ILCOIN,WILC,Yield,['Ethereum'],0.0,[],,,,['api'],0,0,,0,wrapped ilcoin,wrapped-ilcoin
X,X,Services,['Ethereum'],0.0,[],,,,['api'],0,0,,0,x,x
X Blue Finance,XB,Yield,['Arbitrum'],265.6678290071828,[],,,,['api'],0,0,,0,x blue finance,x-blue-finance
X2Y2,X2Y2,NFT Lending,['Ethereum'],381410.3427757626,[],,,,['api'],0,0,,0,x2y2,x2y2
X3X,-,Prediction Market,['World Chain'],6651.185656030913,[],,,,['api'],0,0,,0,x3x,x3x
X7 Finance,X7R,Dexs,['nan'],0.0,[],,,,['api'],0,0,,0,x7 finance,x7-finance
XAI Bridge,XAI,Canonical Bridge,['Arbitrum'],158045.41596610774,[],,,,['api'],0,0,,0,xai bridge,xai-bridge
XBased,XBD,Dexs,['Base'],343.23405855363063,[],,,,['api'],0,0,,0,xbased,xbased
XCarnival,XCV,NFT Lending,['Ethereum'],0.0,[],,,,['api'],0,0,,0,xcarnival,xcarnival
XDeFi,XDEX,Dexs,['Ethereum'],139266.63435517024,[],,,,['api'],0,0,,0,xdefi,xdefi
XEUS,XEUS,Reserve Currency,['Binance'],0.0,[],,,,['api'],0,0,,0,xeus,xeus
XFI Native Staking Protocol,-,Staking Pool,['CrossFi'],0.0,[],,,,['api'],0,0,,0,xfi native staking protocol,xfi-native-staking-protocol
XFlows,-,Dexs,['Wanchain'],1386490.8786058032,[],,,,['api'],0,0,,0,xflows,xflows
XION Finance,-,Chain,['XION'],148764974.11709455,[],,,,['api'],0,0,,0,xion finance,xion-finance
XLSD,XLSD,Yield,['Arbitrum'],0.0,[],,,,['api'],0,0,,0,xlsd,xlsd
XLink,-,Bridge,['Multi-Chain'],3574701.635458521,[],,,,['api'],0,0,,0,xlink,uxlink
XOXNO Liquid Staking,XOXNO,Liquid Staking,['Elrond'],5269049.065973984,[],,,,['api'],0,0,,0,xoxno liquid staking,xoxno-liquid-staking
XOXNO NFT Marketplace,XOXNO,NFT Marketplace,['nan'],,[],,,,['api'],0,0,,0,xoxno nft marketplace,xoxno-nft-marketplace
XPress Protocol,-,Dexs,['Sonic'],507304.515463386,[],,,,['api'],0,0,,0,xpress protocol,xpress-protocol
XRGB,XRGB,Bridge,['Bitcoin'],596.8018140621124,[],,,,['api'],0,0,,0,xrgb,xrgb
XRPL DEX,-,Dexs,['Ripple'],76199547.7024943,[],,,,['api'],0,0,,0,xrpl dex,xrpl-dex
XRiSE33 Network,XRISE,Dexs,['XRPL EVM'],17704.215493101674,[],,,,['api'],0,0,,0,xrise33 network,xrise33-network
XSY,-,Basis Trading,['Avalanche'],37462550.57045527,[],,,,['api'],0,0,,0,xsy,xsy
XSwap V2,XSP,Dexs,['XDC'],249982.58080699312,[],,,,['api'],0,0,,0,xswap v2,xswap-v2
XSwap V3,XSP,Dexs,['XDC'],2844767.189367522,[],,,,['api'],0,0,,0,xswap v3,xswap-v3
XTrade,-,Dexs,['X Layer'],235.0838692623634,[],,,,['api'],0,0,,0,xtrade,xtrade
XTrade Protocol,-,Trading App,['nan'],,[],,,,['api'],0,0,,0,xtrade protocol,
XUSD Money,XUSD,Algo-Stables,['Ethereum'],38763.34514323457,[],,,,['api'],0,0,,0,xusd money,xusd-money
XY Finance,XY,Cross Chain Bridge,['Multi-Chain'],821660.9619074733,[],,,,['api'],0,0,,0,xy finance,xy-finance
Xana,XANA,Services,['nan'],0.0,[],,,,['api'],0,0,,0,xana,xana
Xave Finance,XAV,Dexs,['Multi-Chain'],149176.4558111115,[],,,,['api'],0,0,,0,xave finance,xave-finance
Xei Finance,-,Dexs,['Sei'],1528.284877004162,[],,,,['api'],0,0,,0,xei finance,xei-finance
Xena Finance,XEN,Derivatives,['Base'],21961.755178875672,[],,,,['api'],0,0,,0,xena finance,xena-finance
Xend Finance,RWA,RWA,['nan'],,[],,,,['api'],0,0,,0,xend finance,xend-finance
Xenophon,XPH,Reserve Currency,['Binance'],0.0,[],,,,['api'],0,0,,0,xenophon,xenophon
Xensa,XENSA,Lending,['OKExChain'],0.0,[],,,,['api'],0,0,,0,xensa,xensa
Xenwave,STRAT,Dexs,['Bitnet'],0.0,[],,,,['api'],0,0,,0,xenwave,xenwave
Xfai,XFIT,Dexs,['Linea'],2031628.178715268,[],,,,['api'],0,0,,0,xfai,xfai
Xmas Past,$XPAST,Farm,['Fantom'],11.262527765959558,[],,,,['api'],0,0,,0,xmas past,xmas-past
Xops Finance,XOS,Dexs,['Op_Bnb'],213.17289690815437,[],,,,['api'],0,0,,0,xops finance,xops-finance
Xray Swap,XRAY,Yield,['Binance'],445.1817582520102,[],,,,['api'],0,0,,0,xray swap,xray-swap
Y2B Finance,Y2B,Derivatives,['Ethereum'],0.0,[],,,,['api'],0,0,,0,y2b finance,y2b-finance
Y2K V1,Y2K,Derivatives,['Arbitrum'],70348.49697633504,[],,,,['api'],0,0,,0,y2k v1,y2k-v1
Y2K V2,Y2K,Derivatives,['Arbitrum'],5077.125263459837,[],,,,['api'],0,0,,0,y2k v2,y2k-v2
Y2R,-,Yield Aggregator,['Canto'],1939.128381565882,[],,,,['api'],0,0,,0,y2r,y2r
YBTC.B,-,Decentralized BTC,['Bitlayer'],200750937.7258581,[],,,,['api'],0,0,,0,ybtc.b,ybtc.b
YFDAI,YFDAI,Services,['Ethereum'],25003.417535131455,[],,,,['api'],0,0,,0,yfdai,yfdai
YFII,YFII,Yield Aggregator,['Ethereum'],402224.5933551072,[],,,,['api'],0,0,,0,yfii,yfii
YFX,YFX,Derivatives,['Arbitrum'],684.0042477511157,[],,,,['api'],0,0,,0,yfx,yfx
YFX V4,YFX,Derivatives,['Multi-Chain'],7400.867419750239,[],,,,['api'],0,0,,0,yfx v4,yfx-v4
YIEDL Vaults,-,Indexes,['Optimism'],498.743260305423,[],,,,['api'],0,0,,0,yiedl vaults,yiedl-vaults
YLDR,-,Lending,['Multi-Chain'],444329.01903085294,[],,,,['api'],0,0,,0,yldr,yldr
YO Protocol,-,Yield Aggregator,['Base'],78804823.6740288,[],,,,['api'],0,0,,0,yo protocol,yo-protocol
YOLO Games,YOLO,Gaming,['nan'],,[],,,,['api'],0,0,,0,yolo games,yolo-games
YSL.IO,SYSL,Yield,['Binance'],219.3126229150681,[],,,,['api'],0,0,,0,ysl.io,ysl.io
YYEX,-,Derivatives,['Bitlayer'],144.1213886298114,[],,,,['api'],0,0,,0,yyex,yyex
Yaakoswap,-,Dexs,['MTT Network'],319227.32079422683,[],,,,['api'],0,0,,0,yaakoswap,yaakoswap
Yaka V2,-,Dexs,['Sei'],2240269.5584160793,[],,,,['api'],0,0,,0,yaka v2,yaka-v2
Yaka V3,YAKA,Dexs,['Sei'],2091124.8649040067,[],,,,['api'],0,0,,0,yaka v3,yaka-v3
Yala,-,CDP,['Multi-Chain'],190610771.2027701,[],,,,['api'],0,0,,0,yala,yala
Yam Finance,YAM,Synthetics,['Ethereum'],351569.8485987455,[],,,,['api'],0,0,,0,yam finance,yam-finance
Yama Finance,-,CDP,['Multi-Chain'],79208.34036289524,[],,,,['api'],0,0,,0,yama finance,yama-finance
Yamato Protocol,-,CDP,['Ethereum'],3378317.839070475,[],,,,['api'],0,0,,0,yamato protocol,yamato-protocol
Yamfore,CBLP,Lending,['Cardano'],346775.3308746243,[],,,,['api'],0,0,,0,yamfore,yamfore
Yapeswap,YAPE,Dexs,['Ethereum'],32714.70934944747,[],,,,['api'],0,0,,0,yapeswap,yapeswap
Yay!,-,SoFi,['Multi-Chain'],6274034.327034135,[],,,,['api'],0,0,,0,yay!,yay!
Yearn Curating,YFI,Risk Curators,['Multi-Chain'],189078774.62100852,[],,,,['api'],0,0,,0,yearn curating,yearn-curating
Yearn Ether,YFI,Indexes,['Ethereum'],12897815.18570818,[],,,,['api'],0,0,,0,yearn ether,yearn-ether
Yearn Finance,YFI,Yield Aggregator,['Multi-Chain'],555133048.4362608,[],,,,['api'],0,0,,0,yearn finance,yearn-finance
YeiLend,-,Lending,['Sei'],212043651.14970517,[],,,,['api'],0,0,,0,yeilend,yeilend
YeiSwap,-,Dexs,['nan'],,[],,,,['api'],0,0,,0,yeiswap,yeiswap
Yel Finance,YEL,Yield,['Multi-Chain'],87661.68523456884,[],,,,['api'],0,0,,0,yel finance,yel-finance
Yelay V1,YLAY,Yield Aggregator,['Multi-Chain'],12721.298241910972,[],,,,['api'],0,0,,0,yelay v1,yelay-v1
Yelay V2,YLAY,Yield Aggregator,['Ethereum'],315.6310596233554,[],,,,['api'],0,0,,0,yelay v2,yelay-v2
Yelay V3,YLAY,Yield Aggregator,['Multi-Chain'],1113384.03627904,[],,,,['api'],0,0,,0,yelay v3,yelay-v3
Yellow,-,Dexs,['Multi-Chain'],477703.58801152406,[],,,,['api'],0,0,,0,yellow,yellow
Yeti Finance,YETI,CDP,['Avalanche'],0.0,[],,,,['api'],0,0,,0,yeti finance,yeti-finance
YetiSwap,YTS,Dexs,['Avalanche'],27448.901423926567,[],,,,['api'],0,0,,0,yetiswap,yetiswap
Yield Basis,-,Leveraged Farming,['Ethereum'],3137867.3296597786,[],,,,['api'],0,0,,0,yield basis,yield-basis
Yield Guild Games,YGG,Gaming,['nan'],0.0,[],,,,['api'],0,0,,0,yield guild games,yield-guild-games
Yield Millionaire,-,Yield,['Base'],7542.020276756424,[],,,,['api'],0,0,,0,yield millionaire,yield-millionaire
Yield Protocol,-,Lending,['Multi-Chain'],420989.1789189358,[],,,,['api'],0,0,,0,yield protocol,yield-protocol
Yield Wars,WAR,Farm,['Ethereum'],245.77745577035768,[],,,,['api'],0,0,,0,yield wars,yield-wars
Yield Yak Aggregator,YAK,Yield Aggregator,['Multi-Chain'],43221602.88865517,[],,,,['api'],0,0,,0,yield yak aggregator,yield-yak-aggregator
Yield Yak Staked Avax,YAK,Liquid Staking,['Avalanche'],1546954.4808928906,[],,,,['api'],0,0,,0,yield yak staked avax,yield-yak-staked-avax
Yield24,-,Liquid Staking,['Binance'],0.0,[],,,,['api'],0,0,,0,yield24,yield24
YieldBank,-,Yield Aggregator,['Kava'],0.0,[],,,,['api'],0,0,,0,yieldbank,yieldbank
YieldFi,-,Yield Aggregator,['Multi-Chain'],172496274.2334495,[],,,,['api'],0,0,,0,yieldfi,yieldfi
YieldFields,FIELD,Dexs,['Binance'],20667.444397720425,[],,,,['api'],0,0,,0,yieldfields,yieldfields
YieldFlow Yield Farming,-,Liquidity manager,['Multi-Chain'],2391192.2279462093,[],,,,['api'],0,0,,0,yieldflow yield farming,yieldflow-yield-farming
YieldFlow-YTrade,-,Derivatives,['Arbitrum'],979911.354235954,[],,,,['api'],0,0,,0,yieldflow-ytrade,yieldflow-ytrade
YieldHub Finance,-,Yield Aggregator,['Telos'],363.15538266461465,[],,,,['api'],0,0,,0,yieldhub finance,yieldhub-finance
YieldLend,-,Lending,['Base'],934.1298478806432,[],,,,['api'],0,0,,0,yieldlend,yieldlend
YieldNest,YND,Onchain Capital Allocator,['Multi-Chain'],90053929.81627817,[],,,,['api'],0,0,,0,yieldnest,yieldnest
YieldPulse Finance,YIELD,Farm,['Pulse'],440.7224254861643,[],,,,['api'],0,0,,0,yieldpulse finance,yieldpulse-finance
YieldWolf,-,Yield,['Multi-Chain'],115680.92549219391,[],,,,['api'],0,0,,0,yieldwolf,yieldwolf
Yieldly,YLDY,Yield,['Algorand'],0.0,[],,,,['api'],0,0,,0,yieldly,yieldly
Yieldoor,-,Leveraged Farming,['Multi-Chain'],1468955.6653783838,[],,,,['api'],0,0,,0,yieldoor,yieldoor
Yodeswap,YODE,Dexs,['Dogechain'],138928.69422272712,[],,,,['api'],0,0,,0,yodeswap,yodeswap
Yogi Finance,YOGI,Dexs,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,yogi finance,yogi-finance
Yogurt Finance,YOGURT,Farm,['Pulse'],82.64210599732674,[],,,,['api'],0,0,,0,yogurt finance,yogurt-finance
YokaiSwap,YOK,Dexs,['Multi-Chain'],188389.51550817088,[],,,,['api'],0,0,,0,yokaiswap,yokaiswap
Yoko,YOKO,AI Agents,['Sonic'],387.41737719085233,[],,,,['api'],0,0,,0,yoko,yoko
Yoshi Exchange,YOSHI,Dexs,['Multi-Chain'],96377.6390870561,[],,,,['api'],0,0,,0,yoshi exchange,yoshi-exchange
YouSwap,YOU,Dexs,['Multi-Chain'],357753.76392834634,[],,,,['api'],0,0,,0,youswap,youswap
Youves,YOU,Synthetics,['Tezos'],31401096.524020493,[],,,,['api'],0,0,,0,youves,youves
Ysmart,-,Services,['Kava'],0.0,[],,,,['api'],0,0,,0,ysmart,ysmart
Yumiswap,YUMI,Dexs,['Astar'],1961.3256015476093,[],,,,['api'],0,0,,0,yumiswap,yumiswap
Yup,YUP,Services,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,yup,yup
Yupana,-,Lending,['Tezos'],75441.00974061847,[],,,,['api'],0,0,,0,yupana,yupana
Yuzu Finance,-,Dexs,['Movement'],693313.0937301731,[],,,,['api'],0,0,,0,yuzu finance,yuzu-finance
Yuzu Market,-,Lending,['Horizen EON'],325.12886358297396,[],,,,['api'],0,0,,0,yuzu market,yuzu-market
YuzuSwap,YUZU,Dexs,['Oasis'],58844.94847578579,[],,,,['api'],0,0,,0,yuzuswap,yuzuswap
Z Protocol DEX,ZP,Dexs,['Scroll'],2763.3488785601885,[],,,,['api'],0,0,,0,z protocol dex,z-protocol-dex
Z Protocol Masterchef,ZP,Yield,['Scroll'],0.0,[],,,,['api'],0,0,,0,z protocol masterchef,z-protocol-masterchef
Z3Z,-,Gaming,['World Chain'],4313.818753671193,[],,,,['api'],0,0,,0,z3z,z3z
ZAMM,-,Dexs,['Ethereum'],311732.06203855743,[],,,,['api'],0,0,,0,zamm,zamm
ZEROBASE CeDeFi,-,Basis Trading,['Multi-Chain'],488650837.4960123,[],,,,['api'],0,0,,0,zerobase cedefi,zerobase-cedefi
ZKBase,ZKB,Dexs,['Multi-Chain'],49388.51480660708,[],,,,['api'],0,0,,0,zkbase,zkbase
ZKEX,-,Dexs,['Multi-Chain'],2.04372036825,[],,,,['api'],0,0,,0,zkex,zkex
ZKFairSwap,ZKS,Dexs,['Zkfair'],315.1267705221443,[],,,,['api'],0,0,,0,zkfairswap,zkfairswap
ZKP2P,-,Payments,['Base'],57052.37417916918,[],,,,['api'],0,0,,0,zkp2p,zkp2p
ZKSwap,ZKS,Chain,['Ethereum'],216442.70356383253,[],,,,['api'],0,0,,0,zkswap,zkswap
ZKSynth,-,Synthetics,['Scroll'],0.0,[],,,,['api'],0,0,,0,zksynth,zksynth
ZKX,-,Derivatives,['Ethereum'],42061.20266075878,[],,,,['api'],0,0,,0,zkx,zkx
ZKasino,-,Prediction Market,['Multi-Chain'],1072.2516955809276,[],,,,['api'],0,0,,0,zkasino,zkasino
ZKcandy Bridge,-,Canonical Bridge,['Ethereum'],452860.13138720207,[],,,,['api'],0,0,,0,zkcandy bridge,zkcandy-bridge
ZNS Connect,-,Domains,['nan'],,[],,,,['api'],0,0,,0,zns connect,zns-connect
ZO Perps,-,Derivatives,['Sui'],12264416.11079478,[],,,,['api'],0,0,,0,zo perps,zo-perps
ZOO.FUN,-,Launchpad,['Abstract'],34442.950754917176,[],,,,['api'],0,0,,0,zoo.fun,zoo.fun
ZORA Coins,ZORA,Launchpad,['nan'],,[],,,,['api'],0,0,,0,zora coins,zora-coins
ZORA Marketplace,ZORA,NFT Marketplace,['nan'],0.0,[],,,,['api'],0,0,,0,zora marketplace,zora-marketplace
ZTLN-P,-,RWA,['Ethereum'],2199878.55469,[],,,,['api'],0,0,,0,ztln-p,ztln-p
ZYXSwap,-,Dexs,['ZYX'],0.0,[],,,,['api'],0,0,,0,zyxswap,zyxswap
Zabu Finance,ZABU,Yield Aggregator,['Avalanche'],13345.689447155502,[],,,,['api'],0,0,,0,zabu finance,zabu-finance
Zai Finance,ZAI,Algo-Stables,['Ethereum'],0.0,[],,,,['api'],0,0,,0,zai finance,zai-finance
Zapfi,-,Privacy,['nan'],,[],,,,['api'],0,0,,0,zapfi,zapfi
Zappy,ZAP,Dexs,['Telos'],8355.459003007529,[],,,,['api'],0,0,,0,zappy,zappy
Zapzy,-,Launchpad,['nan'],,[],,,,['api'],0,0,,0,zapzy,zapzy
Zarban,-,Lending,['Arbitrum'],61125.37386529326,[],,,,['api'],0,0,,0,zarban,zarban
Zearn Protocol,-,Liquid Staking,['Multi-Chain'],173274.2252154091,[],,,,['api'],0,0,,0,zearn protocol,zearn-protocol
Zebra Protocol,-,CDP,['ZetaChain'],6339.106977618421,[],,,,['api'],0,0,,0,zebra protocol,zebra-protocol
Zebra V1,-,Dexs,['Scroll'],6793.390045693306,[],,,,['api'],0,0,,0,zebra v1,zebra-v1
Zebra V2,-,Dexs,['Scroll'],103886.09795744887,[],,,,['api'],0,0,,0,zebra v2,zebra-v2
ZebraDAO,ZEB,Lending,['Base'],141469.8,[],,,,['api'],0,0,,0,zebradao,zebradao
ZedaSwap,-,Dexs,['ZetaChain'],2206.607016312808,[],,,,['api'],0,0,,0,zedaswap,zedaswap
Zeebu,ZBU,Farm,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,zeebu,zeebu
Zeepr,ZEEP,Farm,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,zeepr,zeepr
ZenDEX,-,CDP,['Manta'],604.3690238647133,[],,,,['api'],0,0,,0,zendex,zendex
Zena Finance,ZEN,Dexs,['Op_Bnb'],456.694777293308,[],,,,['api'],0,0,,0,zena finance,zena-finance
Zencha Finance,ZENC,Dexs,['Boba'],85991.15934361587,[],,,,['api'],0,0,,0,zencha finance,zencha-finance
Zeniq Swap,ZENIQ,Dexs,['Zeniq'],0.0,[],,,,['api'],0,0,,0,zeniq swap,zeniq-swap
Zenith,ZTH,Leveraged Farming,['Ethereum'],5116.376746207121,[],,,,['api'],0,0,,0,zenith,zenith
ZenithSwap,ZSP,Dexs,['Arbitrum'],1717.7023793472738,[],,,,['api'],0,0,,0,zenithswap,zenithswap
Zenlink AMM,ZLK,Dexs,['Multi-Chain'],144191.56239276676,[],,,,['api'],0,0,,0,zenlink amm,zenlink-amm
Zeno Exchange,ALT,Derivatives,['Metis'],34751.176912718554,[],,,,['api'],0,0,,0,zeno exchange,zeno-exchange
ZenoLend,-,Lending,['Multi-Chain'],2464.207813900887,[],,,,['api'],0,0,,0,zenolend,zenolend
Zenon Finance,-,Dexs,['Degen'],6.565952395491579,[],,,,['api'],0,0,,0,zenon finance,zenon-finance
Zerion Wallet,-,Wallets,['nan'],,[],,,,['api'],0,0,,0,zerion wallet,zerion-wallet
Zero Network,-,Canonical Bridge,['Ethereum'],5641540.545284249,[],,,,['api'],0,0,,0,zero network,zero-network
Zero-G Finance,-,Liquid Restaking,['Multi-Chain'],4402.512735361579,[],,,,['api'],0,0,,0,zero-g finance,zero-g-finance
Zero1 Labs,DEAI,Developer Tools,['Ethereum'],0.0,[],,,,['api'],0,0,,0,zero1 labs,zero1-labs
ZeroFi,-,Dexs,['nan'],,[],,,,['api'],0,0,,0,zerofi,zerofi
ZeroLend Lending,ZERO,Lending,['Multi-Chain'],51364729.27499159,[],,,,['api'],0,0,,0,zerolend lending,zerolend-lending
ZeroLend Vaults,-,Risk Curators,['Multi-Chain'],11121836.191353826,[],,,,['api'],0,0,,0,zerolend vaults,zerolend-vaults
ZeroLiquid,ZERO,Synthetics,['Ethereum'],8497.469684296288,[],,,,['api'],0,0,,0,zeroliquid,zeroliquid
ZeroShift,ZRST,Reserve Currency,['Avalanche'],1.6237834e-11,[],,,,['api'],0,0,,0,zeroshift,zeroshift
ZeroSwap,ZEE,Dexs,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,zeroswap,zeroswap
Zest,-,Lending,['Stacks'],83982481.80222178,[],,,,['api'],0,0,,0,zest,zest
Zest Protocol,ZSP,Synthetics,['Fantom'],0.0,[],,,,['api'],0,0,,0,zest protocol,zest-protocol
Zeta,ZEX,Derivatives,['Solana'],0.0,[],,,,['api'],0,0,,0,zeta,zeta
ZetaChain,ZETA,Chain,['nan'],,[],,,,['api'],0,0,,0,zetachain,zetachain
Zethr,-,Prediction Market,['Ethereum'],1170238.621374326,[],,,,['api'],0,0,,0,zethr,zethr
Zeus Finance,ZEU$,Yield,['Cronos'],1043.0851700102614,[],,,,['api'],0,0,,0,zeus finance,zeus-finance
Zeus Network,ZEUS,Decentralized BTC,['Bitcoin'],58597869.7738256,[],,,,['api'],0,0,,0,zeus network,zeus-network
Zeus btcSOL,-,Liquid Restaking,['Solana'],2976824.5236181617,[],,,,['api'],0,0,,0,zeus btcsol,zeus-btcsol
