protocol_name_raw,symbol,category,chains,tvl_max,audit_firms,audit_score_max,audit_score_mean,last_audit_date,audit_sources,audit_firm_count,has_audit,audit_score,any_top_firm
Bubbleswap V2,-,Dexs,['Hedera'],0.0,[],,,,['api'],0,0,,0
Bucket CDP,-,CDP,['Sui'],49749321.94574769,[],,,,['api'],0,0,,0
Bucket Farm,-,Farm,['Sui'],37981837.74792359,[],,,,['api'],0,0,,0
Bucket Protocol V2,-,CDP,['Sui'],29681821.65148957,[],,,,['api'],0,0,,0
Buffaloswap,BUFF,Yield,['Binance'],17422.855205452182,[],,,,['api'],0,0,,0
Buffer Finance,BFR,Options,['Multi-Chain'],120917.41181470997,[],,,,['api'],0,0,,0
BulbaSwap V2,-,Dexs,['Morph'],5086667.752850347,[],,,,['api'],0,0,,0
BulbaSwap V3,-,Dexs,['Morph'],3249322.841845457,[],,,,['api'],0,0,,0
BullX,-,Telegram Bot,['nan'],,[],,,,['api'],0,0,,0
Bulla Exchange,-,Dexs,['Berachain'],1674657.038823958,[],,,,['api'],0,0,,0
Bullbit,-,Derivatives,['nan'],,[],,,,['api'],0,0,,0
BullionFX,BULL,Dexs,['Ethereum'],503.33657589431994,[],,,,['api'],0,0,,0
Bumper Finance,BUMP,Options,['Ethereum'],210.83163331513495,[],,,,['api'],0,0,,0
Bumpin Trade,-,Derivatives,['Solana'],23873.24170709483,[],,,,['api'],0,0,,0
Bundles,BUN,Indexes,['Ethereum'],217287.5612337445,[],,,,['api'],0,0,,0
Bungee Bridge Aggregator,-,Bridge Aggregator,['nan'],,[],,,,['api'],0,0,,0
Bungee DEX,-,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0
Bunicorn,BUNI,Dexs,['Binance'],195824.329262368,[],,,,['api'],0,0,,0
Bunni V2,BUNNI,Dexs,['Multi-Chain'],1138891.9307587622,[],,,,['api'],0,0,,0
Bunni v1,BUNNI,Liquidity manager,['Multi-Chain'],186116.69455864967,[],,,,['api'],0,0,,0
Bunny,BUNNY,Yield,['Multi-Chain'],5018065.566365925,[],,,,['api'],0,0,,0
BunnyFi,-,Bridge,['nan'],,[],,,,['api'],0,0,,0
BunnyPark,BP,Dexs,['Binance'],0.0,[],,,,['api'],0,0,,0
BunnySwap,-,Dexs,['Base'],2181684.375399199,[],,,,['api'],0,0,,0
BurgerSwap,BURGER,Dexs,['Binance'],297968.38939510984,[],,,,['api'],0,0,,0
BurrBear,BURR,Dexs,['Berachain'],2033678.7226971884,[],,,,['api'],0,0,,0
Burve,-,Dexs,['Berachain'],30943.467220363254,[],,,,['api'],0,0,,0
Burve Protocol,-,Dexs,['Multi-Chain'],12808.144897378552,[],,,,['api'],0,0,,0
BusinessBuildersNFTs,FTB,Gaming,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0
Busta Exchange,-,Dexs,['Binance'],60493.35270804778,[],,,,['api'],0,0,,0
Butter Network,-,Cross Chain Bridge,['Multi-Chain'],2902689.276108127,[],,,,['api'],0,0,,0
Butter.xyz,-,Dexs,['Mantle'],47303.96294068491,[],,,,['api'],0,0,,0
ButterSwap,BUTTER,Dexs,['Multi-Chain'],93463.0459109678,[],,,,['api'],0,0,,0
Butterfly Finance,-,Farm,['Avalanche'],42.67104700942753,[],,,,['api'],0,0,,0
Button Tranche,-,Yield,['Ethereum'],1957634.3132571587,[],,,,['api'],0,0,,0
Button Wrappers,-,CDP,['Multi-Chain'],81197.41867428726,[],,,,['api'],0,0,,0
Buzz Farming,-,Farm,['BSquared'],404425520.3838314,[],,,,['api'],0,0,,0
Bwatch,BOX,Indexes,['Mixin'],58324019.0,[],,,,['api'],0,0,,0
Bybit,-,CEX,['Multi-Chain'],25674920371.34003,[],,,,['api'],0,0,,0
Bybit Staked SOL,-,Liquid Staking,['Solana'],453997049.6228489,[],,,,['api'],0,0,,0
Byreal,-,Dexs,['Solana'],9470040.32635332,[],,,,['api'],0,0,,0
C14,-,Lending,['Astar zkEVM'],2143.9692164987464,[],,,,['api'],0,0,,0
C3 Exchange,-,Cross Chain Bridge,['Multi-Chain'],103502.50024364828,[],,,,['api'],0,0,,0
CACHE.Gold,CGT,RWA,['Ethereum'],492376.221574,[],,,,['api'],0,0,,0
CALC,-,DCA Tools,['Multi-Chain'],127017.30113942648,[],,,,['api'],0,0,,0
CANA Holdings California Carbon Credits,CANA,RWA,['Ethereum'],432903.45978738257,[],,,,['api'],0,0,,0
CENNZnet Bridge,-,Bridge,['Ethereum'],175342.29358622097,[],,,,['api'],0,0,,0
CEX.IO,-,CEX,['Multi-Chain'],28760127.336671952,[],,,,['api'],0,0,,0
CGO Finance,CGO,Yield Aggregator,['Cronos'],2757584.705829546,[],,,,['api'],0,0,,0
CGX Finance,CGX,Dexs,['Cronos'],50893.39076116301,[],,,,['api'],0,0,,0
CHFRY Finance,CHEESE,Lending,['Ethereum'],18682.44646037171,[],,,,['api'],0,0,,0
CIAN Automation,-,Yield,['Multi-Chain'],3712901.0120689217,[],,,,['api'],0,0,,0
CIAN Curating,-,Risk Curators,['Ethereum'],21856939.358438622,[],,,,['api'],0,0,,0
CIAN Yield Layer,-,Yield Aggregator,['Multi-Chain'],688709821.7309384,[],,,,['api'],0,0,,0
CLAMM,-,Dexs,['Base'],324.83858805371307,[],,,,['api'],0,0,,0
CLever,CLEV,Yield,['Ethereum'],11060044.955694852,[],,,,['api'],0,0,,0
CMswap,-,Dexs,['Multi-Chain'],4733.345344721616,[],,,,['api'],0,0,,0
CORE Bridge,CORE,Canonical Bridge,['Multi-Chain'],7575058.87401173,[],,,,['api'],0,0,,0
COREx Network,-,Dexs,['CORE'],29408.648299776592,[],,,,['api'],0,0,,0
COTI Treasury,-,Yield,['Coti'],0.0,[],,,,['api'],0,0,,0
CREAM Lending,CREAM,Lending,['Multi-Chain'],480079.38470136025,[],,,,['api'],0,0,,0
CRETH2,CREAM,Liquid Staking,['Ethereum'],2844185.0444723032,[],,,,['api'],0,0,,0
CSIX,CSIX,Security Extension,['Binance'],0.0,[],,,,['api'],0,0,,0
CSRfi,-,Yield,['Canto'],24.00040939093651,[],,,,['api'],0,0,,0
CSWAP DEX,CSWAP,Dexs,['Cardano'],1533373.284750576,[],,,,['api'],0,0,,0
CUBISwap,CUBI,Dexs,['Op_Bnb'],74974.10611351918,[],,,,['api'],0,0,,0
CVI Finance,GOVI,Synthetics,['Multi-Chain'],237031.28807006832,[],,,,['api'],0,0,,0
CZODIAC,CZRED,Yield,['Binance'],91.16004144599228,[],,,,['api'],0,0,,0
Cabal,-,Governance Incentives,['Initia'],2236753.26812672,[],,,,['api'],0,0,,0
Cables Finance,-,Dexs,['Multi-Chain'],309600.99772377213,[],,,,['api'],0,0,,0
Cadabra Finance,ABRA,Yield Aggregator,['Multi-Chain'],4377.6223173247245,[],,,,['api'],0,0,,0
Cadence Protocol,CAD,Derivatives,['Canto'],0.5399587942698078,[],,,,['api'],0,0,,0
CafeSwap,BREW,Dexs,['Multi-Chain'],158702.54852229924,[],,,,['api'],0,0,,0
CairoFi,-,Dexs,['Starknet'],1806.5589268112692,[],,,,['api'],0,0,,0
Cake Monster,MONSTA,Yield,['Binance'],0.0,[],,,,['api'],0,0,,0
CakeDAO,CAKE,Reserve Currency,['Avalanche'],0.0,[],,,,['api'],0,0,,0
CakeWSwap,CAKEW,Dexs,['EthereumPoW'],72.31062725395216,[],,,,['api'],0,0,,0
Cakepie,CKP,Yield,['Binance'],1042763.8073343316,[],,,,['api'],0,0,,0
Camel Farm,CAMEL,Farm,['Arbitrum'],58.849839423263994,[],,,,['api'],0,0,,0
Camelot V2,GRAIL,Dexs,['Multi-Chain'],16173568.75112936,[],,,,['api'],0,0,,0
Camelot V3,GRAIL,Dexs,['Multi-Chain'],48307779.325528994,[],,,,['api'],0,0,,0
Canary,CNR,Dexs,['Multi-Chain'],42646.75643459175,[],,,,['api'],0,0,,0
Candle,CNDL,Dexs,['Ethereum'],0.0,[],,,,['api'],0,0,,0
CandySwap,-,Dexs,['MEER'],0.0,[],,,,['api'],0,0,,0
Canopy,-,Yield Aggregator,['Movement'],21409200.063829236,[],,,,['api'],0,0,,0
Canto,CANTO,Canonical Bridge,['nan'],0.0,[],,,,['api'],0,0,,0
Canto Dex,-,Dexs,['Canto'],411124.9698836,[],,,,['api'],0,0,,0
Canto Lending,-,Lending,['Canto'],1547797.618274153,[],,,,['api'],0,0,,0
CantoSwap,Matrix,Dexs,['Canto'],2138.218227354336,[],,,,['api'],0,0,,0
Cap Finance V4,CAP,Derivatives,['Multi-Chain'],39808.22657007887,[],,,,['api'],0,0,,0
Cap Finance v1-v3,CAP,Derivatives,['Arbitrum'],352689.03763957124,[],,,,['api'],0,0,,0
Capital DAO,CDS,Services,['Ethereum'],0.0,[],,,,['api'],0,0,,0
CapitalDEX,CGT,Dexs,['Ethereum'],1810.405590066602,[],,,,['api'],0,0,,0
Capricorn Finance,CORN,Dexs,['Cube'],0.0,[],,,,['api'],0,0,,0
Capy Finance,-,Farm,['BSquared'],160.86809351866037,[],,,,['api'],0,0,,0
Capybara Dexs,-,Dexs,['Klaytn'],2099445.3969118274,[],,,,['api'],0,0,,0
Capybara Perps,-,Derivatives,['Klaytn'],72800.66595700034,[],,,,['api'],0,0,,0
Capyfi,-,Lending,['Multi-Chain'],95101945.58507475,[],,,,['api'],0,0,,0
Carbon Defi,-,Dexs,['Multi-Chain'],13609492.822093409,[],,,,['api'],0,0,,0
Carbon Finance,CARBON,Farm,['Arbitrum'],5777.894235685195,[],,,,['api'],0,0,,0
Carbon.inc,-,Derivatives,['nan'],,[],,,,['api'],0,0,,0
CarbonSwap,SUSU,Dexs,['EnergyWeb'],153956.00962563956,[],,,,['api'],0,0,,0
Cardano,ADA,Chain,['nan'],,[],,,,['api'],0,0,,0
Cardstarter,CARDS,Launchpad,['Ethereum'],0.0,[],,,,['api'],0,0,,0
Caribou Finance,CARIBOU,Yield,['Fantom'],12.78804177765158,[],,,,['api'],0,0,,0
Carmine Options,CARM,Options,['Starknet'],229313.32393323636,[],,,,['api'],0,0,,0
Carrot Lend,CRT,Lending,['Solana'],7192853.907704001,[],,,,['api'],0,0,,0
Carrot Liquidity,CRT,Yield Aggregator,['Solana'],27551072.86192634,[],,,,['api'],0,0,,0
Carrot Swap,-,Dexs,['Neo X Mainnet'],17281.37425411353,[],,,,['api'],0,0,,0
CashCow Finance,CCF,Lending,['Binance'],234088.8901788556,[],,,,['api'],0,0,,0
CashCow Protocol,MILK,Yield,['Binance'],3974.9907337005334,[],,,,['api'],0,0,,0
Cashio,CASH,CDP,['Solana'],0.0666922199353736,[],,,,['api'],0,0,,0
Cashmere,-,Bridge,['nan'],,[],,,,['api'],0,0,,0
Cat in a Box,-,Lending,['Ethereum'],710049.2936972893,[],,,,['api'],0,0,,0
CatFee,-,Developer Tools,['nan'],,[],,,,['api'],0,0,,0
CatFee Staking Vault,-,Staking Pool,['Tron'],12184342.247573812,[],,,,['api'],0,0,,0
Catalist,-,Liquid Staking,['Endurance'],140973.2361595689,[],,,,['api'],0,0,,0
Catalist DEX,CHURU,Dexs,['Endurance'],5451.209921209932,[],,,,['api'],0,0,,0
Catalyst,-,Cross Chain Bridge,['Multi-Chain'],29387.02513955109,[],,,,['api'],0,0,,0
Cate Ventures,-,Farm,['Binance'],0.0,[],,,,['api'],0,0,,0
Catex,-,Dexs,['Multi-Chain'],1154854.682060424,[],,,,['api'],0,0,,0
CatsApes,-,Gaming,['Kava'],0.0,[],,,,['api'],0,0,,0
CatsLuck,CLK,Prediction Market,['smartBCH'],2962.048362760805,[],,,,['api'],0,0,,0
Catton,CATTON,CDP,['TON'],4.08182041011,[],,,,['api'],0,0,,0
Cattos,CATTOS,Gaming,['nan'],,[],,,,['api'],0,0,,0
Cauldron,-,Dexs,['Bitcoincash'],593023.75,[],,,,['api'],0,0,,0
CavalRe,-,Dexs,['Avalanche'],19697.48302398598,[],,,,['api'],0,0,,0
Caviar Tangible,TNGBL,Yield,['Polygon'],0.0,[],,,,['api'],0,0,,0
Caviar V1,-,NFT Marketplace,['Ethereum'],111210.4362019784,[],,,,['api'],0,0,,0
Caviar V2,-,NFT Marketplace,['Ethereum'],53408.88819520188,[],,,,['api'],0,0,,0
CaviarNine Agg,FLOOP,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0
CaviarNine HyperStake,-,Liquid Staking,['Radix'],228677.31757422973,[],,,,['api'],0,0,,0
CaviarNine LSU Pool,FLOOP,Dexs,['Radix'],1030919.164266705,[],,,,['api'],0,0,,0
CaviarNine Order Book,FLOOP,Dexs,['Radix'],33571.014733281,[],,,,['api'],0,0,,0
CaviarNine Shape Liquidity,FLOOP,Dexs,['Radix'],957791.2739509002,[],,,,['api'],0,0,,0
CaviarNine Simple Pools,FLOOP,Dexs,['Radix'],878899.103322037,[],,,,['api'],0,0,,0
Cega V1,-,Options,['Multi-Chain'],309750.83810908854,[],,,,['api'],0,0,,0
Cega V2,-,Options,['Multi-Chain'],124225.04780423452,[],,,,['api'],0,0,,0
Celeron,CEL,Yield Aggregator,['Multi-Chain'],0.87582120034,[],,,,['api'],0,0,,0
Celerycash,CLY,Services,['smartBCH'],0.0,[],,,,['api'],0,0,,0
Celestia,TIA,Canonical Bridge,['nan'],0.0,[],,,,['api'],0,0,,0
Cellana Finance,CELL,Dexs,['Aptos'],9463909.26558033,[],,,,['api'],0,0,,0
Cells Finance,CELLS,Yield Aggregator,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0
Cellula,CELA,Gaming,['nan'],,[],,,,['api'],0,0,,0
Celo,CELO,Chain,['nan'],,[],,,,['api'],0,0,,0
Cemetery Finance,HAUNT,Farm,['Fantom'],147.64948045072282,[],,,,['api'],0,0,,0
Centrifuge Protocol,CFG,RWA,['Multi-Chain'],1148747879.831157,[],,,,['api'],0,0,,0
CerberusDAO,3DOG,Reserve Currency,['Ethereum'],0.0,[],,,,['api'],0,0,,0
Cerra,CERRA,Lending,['Cardano'],1455.5894504275354,[],,,,['api'],0,0,,0
Cesta Finance,-,Reserve Currency,['Avalanche'],0.0,[],,,,['api'],0,0,,0
Ceto Swap,CETO,Dexs,['Manta'],15375.51650807766,[],,,,['api'],0,0,,0
Cetus AMM,CETUS,Dexs,['Multi-Chain'],81274562.38006258,[],,,,['api'],0,0,,0
Cetus Aggregator,CETUS,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0
CexDex,-,Yield,['Kava'],0.0,[],,,,['api'],0,0,,0
Chad Finance,CHAD,Yield,['Fantom'],1.6896529607779631,[],,,,['api'],0,0,,0
ChadFinance,CHAD,Dexs,['Scroll'],141.5733933276197,[],,,,['api'],0,0,,0
Chain Fusion,-,Decentralized BTC,['Multi-Chain'],62393341.49543231,[],,,,['api'],0,0,,0
ChainGPT,CGPT,Launchpad,['Multi-Chain'],38365.92291221539,[],,,,['api'],0,0,,0
ChainPort,PORTX,Bridge,['Multi-Chain'],2253926.766666178,[],,,,['api'],0,0,,0
ChainTools,CTLS,Yield,['Ethereum'],0.0071305736716865,[],,,,['api'],0,0,,0
Chainchat,-,SoFi,['Base'],36826.63072836496,[],,,,['api'],0,0,,0
Chainflip,FLIP,Dexs,['Multi-Chain'],11897445.815728728,[],,,,['api'],0,0,,0
Chainge Finance,CHNG,Dexs,['Multi-Chain'],21930613.67631582,[],,,,['api'],0,0,,0
Chainlink CCIP,LINK,Bridge,['nan'],,[],,,,['api'],0,0,,0
Chainlink Keepers,LINK,Oracle,['nan'],0.0,[],,,,['api'],0,0,,0
Chainlink Requests,LINK,Oracle,['nan'],0.0,[],,,,['api'],0,0,,0
Chainlink Staking,LINK,Staking Pool,['Ethereum'],0.0,[],,,,['api'],0,0,,0
Chainlink VRF V1,LINK,Oracle,['nan'],0.0,[],,,,['api'],0,0,,0
Chainlink VRF V2,LINK,Oracle,['nan'],0.0,[],,,,['api'],0,0,,0
Chainspot,-,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0
Chakra,-,Restaked BTC,['Bitcoin'],17249518.70796432,[],,,,['api'],0,0,,0
ChampagneSwap,CHAM,Dexs,['Binance'],980.6746220047604,[],,,,['api'],0,0,,0
Champion Finance,AVIC,Algo-Stables,['Avalanche'],0.0,[],,,,['api'],0,0,,0
Changex,CHANGE,Yield,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0
Channels Finance,CAN,Lending,['Multi-Chain'],14149.936317063137,[],,,,['api'],0,0,,0
Chaotic Finance,CHAOS,Derivatives,['Moonriver'],0.0,[],,,,['api'],0,0,,0
ChargeDeFi,CHARGE,Algo-Stables,['Binance'],664.4616580155172,[],,,,['api'],0,0,,0
Charm Finance V1,-,Liquidity manager,['Ethereum'],548876.3402463773,[],,,,['api'],0,0,,0
Charm Finance V2,-,Liquidity manager,['Multi-Chain'],6949387.525893877,[],,,,['api'],0,0,,0
Chat3,-,SoFi,['Mantle'],21548.964,[],,,,['api'],0,0,,0
Chedda Finance,-,Lending,['Base'],6148.774933578557,[],,,,['api'],0,0,,0
Chee Finance,-,Lending,['Multi-Chain'],9072.193968252406,[],,,,['api'],0,0,,0
Cheelee,CHEEL,Farm,['nan'],,[],,,,['api'],0,0,,0
CheeseDAO,CHEEZ,Reserve Currency,['Harmony'],0.0,[],,,,['api'],0,0,,0
CherryLend,CHRY,Lending,['Cardano'],36384.66334284328,[],,,,['api'],0,0,,0
CherrySwap,CHE,Dexs,['OKExChain'],736778.6398257909,[],,,,['api'],0,0,,0
Chest Finance,-,Options Vault,['Solana'],2510387.933093136,[],,,,['api'],0,0,,0
ChewySwap,CHEWY,Dexs,['Multi-Chain'],175146.07955024386,[],,,,['api'],0,0,,0
Chi Protocol,CHI,Partially Algorithmic Stablecoin,['Ethereum'],20511.408229671957,[],,,,['api'],0,0,,0
ChickenDefi,-,Dexs,['Sonic'],0.003472245137578,[],,,,['api'],0,0,,0
ChickenSwap,KFC,Dexs,['Ethereum'],206936.13315548355,[],,,,['api'],0,0,,0
Chikn Farm,EGG,Services,['Avalanche'],0.0,[],,,,['api'],0,0,,0
Chiliswap,-,Dexs,['Scroll'],1104.0907660279267,[],,,,['api'],0,0,,0
Chiliz Governance Staking,-,Chain,['Chiliz'],98314218.69813035,[],,,,['api'],0,0,,0
ChilizSwap,-,Dexs,['Chiliz'],475.4562252520373,[],,,,['api'],0,0,,0
Chimeradex Lend,-,Lending,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0
Chimeradex Swap,-,Dexs,['Multi-Chain'],2.857919272288455,[],,,,['api'],0,0,,0
ChimpX AI,-,Dexs,['Multi-Chain'],186922.63453933503,[],,,,['api'],0,0,,0
Chips,-,RWA,['Kadena'],109538.38561812368,[],,,,['api'],0,0,,0
ChirpFinance,CHIRP,Farm,['Pulse'],4254.035951185511,[],,,,['api'],0,0,,0
ChocoBase,Choco,Farm,['Base'],80.25222607332901,[],,,,['api'],0,0,,0
Chocodoge,USCD,Algo-Stables,['Dogechain'],4100.424310436174,[],,,,['api'],0,0,,0
Choice Exchange,-,Dexs,['Injective'],686462.5301274229,[],,,,['api'],0,0,,0
Chromatic Protocol,-,Derivatives,['Arbitrum'],3478.3324598858917,[],,,,['api'],0,0,,0
Chronicle,XLN,Services,['Aurora'],0.0,[],,,,['api'],0,0,,0
Chronos V1,CHR,Dexs,['Arbitrum'],136218.68507533317,[],,,,['api'],0,0,,0
Chronos V2,CHR,Dexs,['Arbitrum'],311.52640881413595,[],,,,['api'],0,0,,0
Ciento Exchange,-,Dexs,['Planq'],5534.64806171137,[],,,,['api'],0,0,,0
Circle,-,Stablecoin Issuer,['nan'],,[],,,,['api'],0,0,,0
Circle USYC,-,RWA,['Multi-Chain'],724059213.4300625,[],,,,['api'],0,0,,0
CirclePacific,CIRCLE,Dexs,['Manta'],10.40824466518753,[],,,,['api'],0,0,,0
Circuit Protocol,-,Yield Aggregator,['Mantle'],135715.60698819772,[],,,,['api'],0,0,,0
CitaDAO,KNIGHT,RWA,['Ethereum'],0.0,[],,,,['api'],0,0,,0
Citadel Vaults,-,Yield,['Supra'],1505010.64960428,[],,,,['api'],0,0,,0
CitadelSwap,FORT,Dexs,['Base'],8347.210654313736,[],,,,['api'],0,0,,0
Citrex Markets,-,Derivatives,['Sei'],649982.2419691579,[],,,,['api'],0,0,,0
Citrus,FOXY,NFT Lending,['Solana'],291045.1173139012,[],,,,['api'],0,0,,0
CityCoins,-,Yield,['Stacks'],8144764.16762036,[],,,,['api'],0,0,,0
CivFund,CIV,Yield,['Ethereum'],0.0,[],,,,['api'],0,0,,0
Civitia Game,-,Gaming,['Civitia'],127043.65407154188,[],,,,['api'],0,0,,0
ClaimSwap V1,CLA,Dexs,['Klaytn'],148885.2871943999,[],,,,['api'],0,0,,0
ClaimSwap V2,CLA,Dexs,['Klaytn'],16831.55704778645,[],,,,['api'],0,0,,0
Clave,-,Liquid Staking,['zkSync Era'],59846.89095065306,[],,,,['api'],0,0,,0
ClayStack ETH,-,Liquid Restaking,['Ethereum'],2501309.1150519033,[],,,,['api'],0,0,,0
ClayStack Matic,-,Liquid Staking,['Ethereum'],52798.534569076895,[],,,,['api'],0,0,,0
ClaySwap,CLAY,Farm,['Binance'],2511.3560585358123,[],,,,['api'],0,0,,0
Clearpool Lending,CPOOL,Uncollateralized Lending,['Multi-Chain'],1026366.5116549694,[],,,,['api'],0,0,,0
Clearpool TPOOL,CPOOL,RWA,['Multi-Chain'],34846848.975814395,[],,,,['api'],0,0,,0
Clearstar,-,Risk Curators,['Base'],13103327.962663312,[],,,,['api'],0,0,,0
Cleopatra CL,CLEO,Dexs,['Mantle'],109070.00272243324,[],,,,['api'],0,0,,0
Cleopatra DAO,CAT,Yield Aggregator,['Avalanche'],0.0,[],,,,['api'],0,0,,0
Cleopatra Legacy,CLEO,Dexs,['Mantle'],13878.530012725989,[],,,,['api'],0,0,,0
Clever Protocol,CLEVER,Dexs,['Dogechain'],49208.09502307345,[],,,,['api'],0,0,,0
Clink,-,SoFi,['Base'],590.7670880761806,[],,,,['api'],0,0,,0
Clip Finance,-,Liquidity manager,['Multi-Chain'],130674.29669646,[],,,,['api'],0,0,,0
Clipper,SAIL,Dexs,['Multi-Chain'],1921024.4571976308,[],,,,['api'],0,0,,0
Clober Liquidity Vault,-,Dexs,['Base'],302.21070817209784,[],,,,['api'],0,0,,0
Clober V1,-,Dexs,['Multi-Chain'],4504.716462731635,[],,,,['api'],0,0,,0
Clober V2,-,Dexs,['Multi-Chain'],11060.623133244975,[],,,,['api'],0,0,,0
Clone Protocol,-,Dexs,['Solana'],0.0,[],,,,['api'],0,0,,0
Clovis,-,Yield Aggregator,['Multi-Chain'],4920833.036778981,[],,,,['api'],0,0,,0
Club BTCFi,-,Bridge,['BounceBit'],0.0,[],,,,['api'],0,0,,0
Club Farm,-,Yield,['BounceBit'],33938.812053446796,[],,,,['api'],0,0,,0
Club MusangKing,-,Farm,['BounceBit'],0.0,[],,,,['api'],0,0,,0
Club Quanto,-,Derivatives,['BounceBit'],179791.2782778946,[],,,,['api'],0,0,,0
Club Stablecoin,-,CDP,['BounceBit'],0.0,[],,,,['api'],0,0,,0
Clusters,-,Domains,['nan'],,[],,,,['api'],0,0,,0
Clutch Markets,CLUTCH,Prediction Market,['Multi-Chain'],149282.90374067056,[],,,,['api'],0,0,,0
CoChilli,-,Prediction Market,['Base'],0.0,[],,,,['api'],0,0,,0
CoFiX,COFI,Dexs,['Ethereum'],46938.73797164768,[],,,,['api'],0,0,,0
CoWSwap,COW,DEX Aggregator,['nan'],0.0,[],,,,['api'],0,0,,0
CobaltX,-,Dexs,['Multi-Chain'],57055.12913774556,[],,,,['api'],0,0,,0
CobraSwap,COBRA,Dexs,['Binance'],55087.88379289269,[],,,,['api'],0,0,,0
CockFights Game,BCFT,Gaming,['TON'],187.76096931248003,[],,,,['api'],0,0,,0
Code 7 Finance,CODE7,Algo-Stables,['Fantom'],0.0,[],,,,['api'],0,0,,0
Coffee Dex,-,Dexs,['Multi-Chain'],13114.050592007505,[],,,,['api'],0,0,,0
Coffer City,-,Services,['Kava'],10.9715,[],,,,['api'],0,0,,0
Coffer Network,-,Bridge,['Bitcoin'],182095418.33159852,[],,,,['api'],0,0,,0
Coffin Finance,COFFIN,Algo-Stables,['Fantom'],240.04713529284373,[],,,,['api'],0,0,,0
Coffin.Meme,-,Derivatives,['TON'],78508.00922725268,[],,,,['api'],0,0,,0
Cog,-,Lending,['Scroll'],297277.8615758105,[],,,,['api'],0,0,,0
Coin8,-,CEX,['Multi-Chain'],76786090.6797826,[],,,,['api'],0,0,,0
Coin98,C98,Farm,['TomoChain'],0.0,[],,,,['api'],0,0,,0
CoinCollect,COLLECT,Dexs,['Polygon'],13064.623000048574,[],,,,['api'],0,0,,0
CoinDCX,-,CEX,['Multi-Chain'],225714012.75636792,[],,,,['api'],0,0,,0
CoinDrip,-,Payments,['Elrond'],426.2063084938695,[],,,,['api'],0,0,,0
CoinEx,CET,CEX,['Multi-Chain'],236114109.90539125,[],,,,['api'],0,0,,0
CoinFLEX,FLEX,Yield,['smartBCH'],0.0,[],,,,['api'],0,0,,0
CoinW,CWT,CEX,['Multi-Chain'],349121.44376437727,[],,,,['api'],0,0,,0
Coinbase Bridge,-,Bridge,['Multi-Chain'],7081936983.157484,[],,,,['api'],0,0,,0
Coinbase Commerce,-,Payments,['nan'],,[],,,,['api'],0,0,,0
Coinbase Wallet,-,Wallets,['nan'],,[],,,,['api'],0,0,,0
Coinbase Wrapped Staked ETH,-,Liquid Staking,['Ethereum'],552462535.7507633,[],,,,['api'],0,0,,0
Coinscope,COINSCOPE,Token Locker,['Multi-Chain'],25144.891931811995,[],,,,['api'],0,0,,0
Coinsquare,-,CEX,['Multi-Chain'],28243287.375770275,[],,,,['api'],0,0,,0
Coinswap Space,CSS,Dexs,['Binance'],397217.2637493813,[],,,,['api'],0,0,,0
Coinwind,COW,Yield,['Multi-Chain'],313184163.7935717,[],,,,['api'],0,0,,0
ColaFactory,COLA,Farm,['Pulse'],75.12462148704196,[],,,,['api'],0,0,,0
Colend Protocol,-,Lending,['CORE'],116568795.89188357,[],,,,['api'],0,0,,0
Collectif DAO,-,Liquid Staking,['Filecoin'],9857.46459368422,[],,,,['api'],0,0,,0
Collection.xyz,-,NFT Marketplace,['Ethereum'],1630.8877434657966,[],,,,['api'],0,0,,0
Collector Crypt,-,Physical TCG,['nan'],,[],,,,['api'],0,0,,0
Colony,CLY,Yield,['Avalanche'],576257.4620114618,[],,,,['api'],0,0,,0
ColorPool,COLOR,Dexs,['Chromia'],746713.6082431284,[],,,,['api'],0,0,,0
Colors,-,Farm,['Sonic'],7.74031282784393,[],,,,['api'],0,0,,0
Colt,-,Partially Algorithmic Stablecoin,['Saga'],41.237818908,[],,,,['api'],0,0,,0
ComTech Gold,-,RWA,['XDC'],13373210.0,[],,,,['api'],0,0,,0
Comb Financial,COMB,Yield,['Fantom'],19730.872366041556,[],,,,['api'],0,0,,0
Comet Finance,COMET,Algo-Stables,['Fantom'],0.0,[],,,,['api'],0,0,,0
Cometa,META,Yield,['Algorand'],1675662.957449481,[],,,,['api'],0,0,,0
Cometh,MUST,Dexs,['Polygon'],72716.53140993543,[],,,,['api'],0,0,,0
Comfy Money,COMFY,Algo-Stables,['Harmony'],0.0,[],,,,['api'],0,0,,0
ComfySwap,-,Dexs,['Multi-Chain'],2007.778855491715,[],,,,['api'],0,0,,0
Commodo,-,Lending,['Comdex'],4956.788317739523,[],,,,['api'],0,0,,0
Common,-,Privacy,['Multi-Chain'],2340.245781764607,[],,,,['api'],0,0,,0
Common Wealth,WLTH,Launchpad,['Base'],0.0,[],,,,['api'],0,0,,0
CommuDAO GameSwap,-,Dexs,['Multi-Chain'],611.0124276143923,[],,,,['api'],0,0,,0
